base_folder,image_file,audio_file,caption
vggsound_00,HLTp7gPBEw_30.png,HLTp7gPBEw_000030.wav,cat meowing
vggsound_00,HMmNXcZe1I_53.png,HMmNXcZe1I_000053.wav,"bird chirping, tweeting"
vggsound_00,hq-VmUz8ls_39.png,hq-VmUz8ls_000039.wav,"cattle, bovinae cowbell"
vggsound_00,hSwZyPPJTc_75.png,hSwZyPPJTc_000075.wav,fox barking
vggsound_00,HxQ9AoyRmY_30.png,HxQ9AoyRmY_000030.wav,chicken clucking
vggsound_00,i-7UK5k2ws_0.png,i-7UK5k2ws_000000.wav,gibbon howling
vggsound_00,I2wwE7WFOU_24.png,I2wwE7WFOU_000024.wav,cat meowing
vggsound_00,i9Eh8t5tFM_30.png,i9Eh8t5tFM_000030.wav,wind rustling leaves
vggsound_00,ibJ1mubE68_320.png,ibJ1mubE68_000320.wav,lions growling
vggsound_00,ibjrtJo9rY_30.png,ibjrtJo9rY_000030.wav,duck quacking
vggsound_00,IBXTktoom8_30.png,IBXTktoom8_000030.wav,"bee, wasp, etc. buzzing"
vggsound_00,iCjnY-zbjs_19.png,iCjnY-zbjs_000019.wav,people burping
vggsound_00,iDEnaFYOOg_113.png,iDEnaFYOOg_000113.wav,dog baying
vggsound_00,iF4a6f5PJ8_0.png,iF4a6f5PJ8_000000.wav,pheasant crowing
vggsound_00,IL4hjBMsLE_56.png,IL4hjBMsLE_000056.wav,magpie calling
vggsound_00,INNrk4mik4_31.png,INNrk4mik4_000031.wav,frog croaking
vggsound_00,inYhwx_oeA_330.png,inYhwx_oeA_000330.wav,sloshing water
vggsound_00,iscyPtbIYE_79.png,iscyPtbIYE_000079.wav,"alligators, crocodiles hissing"
vggsound_00,ivZoE4ftTI_124.png,ivZoE4ftTI_000124.wav,woodpecker pecking tree
vggsound_00,J4yrwZkBbM_22.png,J4yrwZkBbM_000022.wav,spraying water
vggsound_00,JBH9j7-h8U_30.png,JBH9j7-h8U_000030.wav,duck quacking
vggsound_00,jc0RWAooVI_0.png,jc0RWAooVI_000000.wav,dog barking
vggsound_00,JC9g19P-vU_2.png,JC9g19P-vU_000002.wav,crow cawing
vggsound_00,Jcl3FrHFCc_119.png,Jcl3FrHFCc_000119.wav,airplane flyby
vggsound_00,jDOhnUVwug_0.png,jDOhnUVwug_000000.wav,snake hissing
vggsound_00,JflnolHaIw_60.png,JflnolHaIw_000060.wav,chicken crowing
vggsound_00,jGeejphq3Q_1.png,jGeejphq3Q_000001.wav,airplane
vggsound_00,JioP2hVPEw_5.png,JioP2hVPEw_000005.wav,sheep bleating
vggsound_00,jPDIe-IeVw_100.png,jPDIe-IeVw_000100.wav,"bird chirping, tweeting"
vggsound_00,jQRCubyDVU_30.png,jQRCubyDVU_000030.wav,dog bow-wow
vggsound_00,JVYFW4VyKc_117.png,JVYFW4VyKc_000117.wav,"cattle, bovinae cowbell"
vggsound_00,jy_M41E9Xo_315.png,jy_M41E9Xo_000315.wav,canary calling
vggsound_00,k199QGbju0_25.png,k199QGbju0_000025.wav,horse clip-clop
vggsound_00,K2ZCILVbbk_27.png,K2ZCILVbbk_000027.wav,"rowboat, canoe, kayak rowing"
vggsound_00,k7WZlfTGso_238.png,k7WZlfTGso_000238.wav,fox barking
vggsound_00,kDesTZ4m_M_126.png,kDesTZ4m_M_000126.wav,canary calling
vggsound_00,KifOY3Xxd8_6.png,KifOY3Xxd8_000006.wav,crow cawing
vggsound_00,KJbMzEiYFA_80.png,KJbMzEiYFA_000080.wav,cattle mooing
vggsound_00,kjeTtDDE4I_481.png,kjeTtDDE4I_000481.wav,owl hooting
vggsound_00,kKEV9mrbK4_30.png,kKEV9mrbK4_000030.wav,cat meowing
vggsound_00,KPh8hDLSvc_23.png,KPh8hDLSvc_000023.wav,cheetah chirrup
vggsound_00,KYjWhzJ3Mk_5.png,KYjWhzJ3Mk_000005.wav,cricket chirping
vggsound_00,kyyOO-0GpU_119.png,kyyOO-0GpU_000119.wav,cattle mooing
vggsound_00,Lei1usDQio_20.png,Lei1usDQio_000020.wav,"bird chirping, tweeting"
vggsound_00,LITfve3SnU_20.png,LITfve3SnU_000020.wav,lions growling
vggsound_00,ljMNMbY8fI_30.png,ljMNMbY8fI_000030.wav,"pigeon, dove cooing"
vggsound_00,LmSy9cDMXY_30.png,LmSy9cDMXY_000030.wav,"pigeon, dove cooing"
vggsound_00,Ln9HQ6lLtI_50.png,Ln9HQ6lLtI_000050.wav,cat meowing
vggsound_00,LS-JevBX3E_30.png,LS-JevBX3E_000030.wav,cat meowing
vggsound_00,LTY4b6BNok_63.png,LTY4b6BNok_000063.wav,playing gong
vggsound_00,Lv13WPa4xk_170.png,Lv13WPa4xk_000170.wav,airplane flyby
vggsound_00,lwNEw-ZXlQ_10.png,lwNEw-ZXlQ_000010.wav,dog barking
vggsound_00,M-Zl_498bE_22.png,M-Zl_498bE_000022.wav,raining
vggsound_00,M7ZNV6gLo0_310.png,M7ZNV6gLo0_000310.wav,bird squawking
vggsound_00,M9But-Hb_A_1.png,M9But-Hb_A_000001.wav,crow cawing
vggsound_00,m9Rc7K_fA8_32.png,m9Rc7K_fA8_000032.wav,civil defense siren
vggsound_00,mdPX2djAUY_10.png,mdPX2djAUY_000010.wav,dog barking
vggsound_00,megk3LUqo4_10.png,megk3LUqo4_000010.wav,stream burbling
vggsound_00,mf_OVEWYS0_16.png,mf_OVEWYS0_000016.wav,crow cawing
vggsound_00,MGxPJLnfW0_504.png,MGxPJLnfW0_000504.wav,cat purring
vggsound_00,MHf8CqWM9o_210.png,MHf8CqWM9o_000210.wav,"pigeon, dove cooing"
vggsound_00,mHN3tq6kQw_420.png,mHN3tq6kQw_000420.wav,ocean burbling
vggsound_00,MhRjqy2pZg_127.png,MhRjqy2pZg_000127.wav,cat hissing
vggsound_00,mIg_JJe88s_30.png,mIg_JJe88s_000030.wav,cat meowing
vggsound_00,Mk24ZH_zxg_347.png,Mk24ZH_zxg_000347.wav,"alligators, crocodiles hissing"
vggsound_00,Mms9VsTdQc_30.png,Mms9VsTdQc_000030.wav,goose honking
vggsound_00,mv_v4ltSrY_29.png,mv_v4ltSrY_000029.wav,dinosaurs bellowing
vggsound_00,MWJU5Kuyoc_9.png,MWJU5Kuyoc_000009.wav,snake hissing
vggsound_00,mXdhaci_C4_28.png,mXdhaci_C4_000028.wav,crow cawing
vggsound_00,mxY_r1rHn8_1.png,mxY_r1rHn8_000001.wav,ice cracking
vggsound_00,n24jZadwek_48.png,n24jZadwek_000048.wav,dog howling
vggsound_00,nBBzEXQ4Jg_40.png,nBBzEXQ4Jg_000040.wav,ocean burbling
vggsound_00,nDi8Zp8Cug_50.png,nDi8Zp8Cug_000050.wav,sheep bleating
vggsound_00,niyGVGTLd0_1.png,niyGVGTLd0_000001.wav,bouncing on trampoline
vggsound_00,njdG2dcQx0_220.png,njdG2dcQx0_000220.wav,chimpanzee pant-hooting
vggsound_00,nkbO5QcxuE_116.png,nkbO5QcxuE_000116.wav,bull bellowing
vggsound_00,no4r2Y4qRs_6.png,no4r2Y4qRs_000006.wav,people sneezing
vggsound_00,NPu34as_OY_7.png,NPu34as_OY_000007.wav,cat meowing
vggsound_00,NQl3o-CGwY_98.png,NQl3o-CGwY_000098.wav,elk bugling
vggsound_00,NromfAJyZs_30.png,NromfAJyZs_000030.wav,machine gun shooting
vggsound_00,Ns61v6GYts_24.png,Ns61v6GYts_000024.wav,woodpecker pecking tree
vggsound_00,Nt1irryFtQ_126.png,Nt1irryFtQ_000126.wav,chipmunk chirping
vggsound_00,nT3mgJAIJA_2.png,nT3mgJAIJA_000002.wav,"cattle, bovinae cowbell"
vggsound_00,NT3v_AC1UY_212.png,NT3v_AC1UY_000212.wav,sharpen knife
vggsound_00,NucoIuPWYc_20.png,NucoIuPWYc_000020.wav,cheetah chirrup
vggsound_00,NwBdmVSg1w_0.png,NwBdmVSg1w_000000.wav,cat hissing
vggsound_00,N_dNiJ7_Ng_240.png,N_dNiJ7_Ng_000240.wav,goose honking
vggsound_00,ocADGlyaHc_30.png,ocADGlyaHc_000030.wav,helicopter
vggsound_00,oGJwGEsIiA_90.png,oGJwGEsIiA_000090.wav,splashing water
vggsound_00,OHG7-BI0aU_30.png,OHG7-BI0aU_000030.wav,"pigeon, dove cooing"
vggsound_00,OOLOgPZvvE_10.png,OOLOgPZvvE_000010.wav,"bird chirping, tweeting"
vggsound_00,ORQcjYFpy0_0.png,ORQcjYFpy0_000000.wav,dog growling
vggsound_00,oUnfKomIgE_151.png,oUnfKomIgE_000151.wav,elk bugling
vggsound_00,oYAbM14oPY_49.png,oYAbM14oPY_000049.wav,snake hissing
vggsound_00,P8WLeZ5mqY_7.png,P8WLeZ5mqY_000007.wav,pig oinking
vggsound_00,pDjix-hPlk_0.png,pDjix-hPlk_000000.wav,cat growling
vggsound_00,PEWKIG4y8s_30.png,PEWKIG4y8s_000030.wav,wind noise
vggsound_00,PFrEXbJmMU_14.png,PFrEXbJmMU_000014.wav,bird squawking
vggsound_00,PQ3JgNDAbM_40.png,PQ3JgNDAbM_000040.wav,"bird chirping, tweeting"
vggsound_00,psK5OaoMeg_14.png,psK5OaoMeg_000014.wav,baltimore oriole calling
vggsound_00,pUgeKlzeo8_200.png,pUgeKlzeo8_000200.wav,bull bellowing
vggsound_00,PvlrLjIAYo_9.png,PvlrLjIAYo_000009.wav,parrot talking
vggsound_00,pX4vF6rs8E_3.png,pX4vF6rs8E_000003.wav,baltimore oriole calling
vggsound_00,Pxb9UCVDTg_360.png,Pxb9UCVDTg_000360.wav,bird wings flapping
vggsound_00,PxHPtMJDkI_17.png,PxHPtMJDkI_000017.wav,dog howling
vggsound_00,PyXfNxnHKs_110.png,PyXfNxnHKs_000110.wav,eating with cutlery
vggsound_00,q-nTEAedpw_107.png,q-nTEAedpw_000107.wav,people eating noodle
vggsound_00,q0W7yXJ6oE_40.png,q0W7yXJ6oE_000040.wav,"bird chirping, tweeting"
vggsound_00,qaxrXi1iEs_40.png,qaxrXi1iEs_000040.wav,pig oinking
vggsound_00,qbPc4nh5ac_13.png,qbPc4nh5ac_000013.wav,horse clip-clop
vggsound_00,qgWIh8EtVI_102.png,qgWIh8EtVI_000102.wav,hail
vggsound_00,QiRG_vliUg_5.png,QiRG_vliUg_000005.wav,sheep bleating
vggsound_00,qizkFkLQT4_19.png,qizkFkLQT4_000019.wav,magpie calling
vggsound_00,QJvsrQlfFY_16.png,QJvsrQlfFY_000016.wav,owl hooting
vggsound_00,QlgGKvOyqs_62.png,QlgGKvOyqs_000062.wav,lions roaring
vggsound_00,QuQ17smxoI_90.png,QuQ17smxoI_000090.wav,bird wings flapping
vggsound_00,QXTK5SWOjQ_20.png,QXTK5SWOjQ_000020.wav,black capped chickadee calling
vggsound_00,qymcBqBEN4_20.png,qymcBqBEN4_000020.wav,helicopter
vggsound_00,q_lAaxS2sE_266.png,q_lAaxS2sE_000266.wav,canary calling
vggsound_00,r2qCwJg9Nc_7.png,r2qCwJg9Nc_000007.wav,goose honking
vggsound_00,raITF50hN0_180.png,raITF50hN0_000180.wav,chicken crowing
vggsound_00,RdTZWp4ts4_227.png,RdTZWp4ts4_000227.wav,cattle mooing
vggsound_00,rIH111gwEI_6.png,rIH111gwEI_000006.wav,horse clip-clop
vggsound_00,RJ2GSIuZTA_133.png,RJ2GSIuZTA_000133.wav,"alligators, crocodiles hissing"
vggsound_00,RP1-cUHLT8_22.png,RP1-cUHLT8_000022.wav,cat meowing
vggsound_00,rPJ7Wsc0DM_30.png,rPJ7Wsc0DM_000030.wav,dog barking
vggsound_00,RRHNdjrV98_20.png,RRHNdjrV98_000020.wav,"bird chirping, tweeting"
vggsound_00,rU5ToWaaNo_7.png,rU5ToWaaNo_000007.wav,crow cawing
