base_folder,image_file,audio_file,caption
vggsound_00,02nHX3M2cCQ_20.png,02nHX3M2cCQ_000020.wav,"bird chirping, tweeting"
vggsound_02,5asgYXtU-Ro_40.png,5asgYXtU-Ro_000040.wav,"bird chirping, tweeting"
vggsound_02,6a1QkIvhNAk_30.png,6a1QkIvhNAk_000030.wav,"bird chirping, tweeting"
vggsound_00,0102_FBc_70_0.png,0102_FBc_70_000000.wav,"bird chirping, tweeting"
vggsound_02,5fApzVHlBi8_80.png,5fApzVHlBi8_000080.wav,"bird chirping, tweeting"
vggsound_02,5IIAXppZ1XA_30.png,5IIAXppZ1XA_000030.wav,"bird chirping, tweeting"
vggsound_02,5IVsz3ainMg_30.png,5IVsz3ainMg_000030.wav,"bird chirping, tweeting"
vggsound_00,_lIeDXKHEU_16.png,_lIeDXKHEU_000016.wav,"bird chirping, tweeting"
vggsound_00,SYtQq_KglY_310.png,SYtQq_KglY_000310.wav,"bird chirping, tweeting"
vggsound_00,TpqJE2epZo_14.png,TpqJE2epZo_000014.wav,"bird chirping, tweeting"
vggsound_02,5m6t3TbD1vg_160.png,5m6t3TbD1vg_000160.wav,"bird chirping, tweeting"
vggsound_00,ZbSjOGb_sA_210.png,ZbSjOGb_sA_000210.wav,"bird chirping, tweeting"
vggsound_00,q0W7yXJ6oE_40.png,q0W7yXJ6oE_000040.wav,"bird chirping, tweeting"
vggsound_00,WoFxHJpMnI_40.png,WoFxHJpMnI_000040.wav,"bird chirping, tweeting"
vggsound_00,wh7Q83kzTw_20.png,wh7Q83kzTw_000020.wav,"bird chirping, tweeting"
vggsound_00,03anSMXRpn4_71.png,03anSMXRpn4_000071.wav,"bird chirping, tweeting"
vggsound_02,5sI729qR6_E_10.png,5sI729qR6_E_000010.wav,"bird chirping, tweeting"
vggsound_02,69bgfr4s4pw_20.png,69bgfr4s4pw_000020.wav,"bird chirping, tweeting"
vggsound_00,RRHNdjrV98_20.png,RRHNdjrV98_000020.wav,"bird chirping, tweeting"
vggsound_02,5jtMWks8_Gw_30.png,5jtMWks8_Gw_000030.wav,"bird chirping, tweeting"
vggsound_00,PQ3JgNDAbM_40.png,PQ3JgNDAbM_000040.wav,"bird chirping, tweeting"
vggsound_02,4SUPgmqKe1s_53.png,4SUPgmqKe1s_000053.wav,"bird chirping, tweeting"
vggsound_02,4t-2zL10y_4_0.png,4t-2zL10y_4_000000.wav,"bird chirping, tweeting"
vggsound_00,1Ez1k51Tbnc_0.png,1Ez1k51Tbnc_000000.wav,"bird chirping, tweeting"
vggsound_00,1ETrMAVZdY8_30.png,1ETrMAVZdY8_000030.wav,"bird chirping, tweeting"
vggsound_00,1D2kEFhf3Wg_480.png,1D2kEFhf3Wg_000480.wav,"bird chirping, tweeting"
vggsound_00,19CAnVHWWho_210.png,19CAnVHWWho_000210.wav,"bird chirping, tweeting"
vggsound_00,13IwnnHXRTc_10.png,13IwnnHXRTc_000010.wav,"bird chirping, tweeting"
vggsound_00,0oOoqxsMkXs_20.png,0oOoqxsMkXs_000020.wav,"bird chirping, tweeting"
vggsound_00,0ZVII_Np0ME_2.png,0ZVII_Np0ME_000002.wav,"bird chirping, tweeting"
vggsound_00,0zrWthXnRWQ_0.png,0zrWthXnRWQ_000000.wav,"bird chirping, tweeting"
vggsound_00,0pmz7Vw7IRI_10.png,0pmz7Vw7IRI_000010.wav,"bird chirping, tweeting"
vggsound_00,0ZEPdAyz6Sg_30.png,0ZEPdAyz6Sg_000030.wav,"bird chirping, tweeting"
vggsound_00,0yTG1Yrnmak_30.png,0yTG1Yrnmak_000030.wav,"bird chirping, tweeting"
vggsound_00,0ylskGarjLg_410.png,0ylskGarjLg_000410.wav,"bird chirping, tweeting"
vggsound_00,0xU8tO1TQ2Q_105.png,0xU8tO1TQ2Q_000105.wav,"bird chirping, tweeting"
vggsound_00,0rXl6gA08K8_10.png,0rXl6gA08K8_000010.wav,"bird chirping, tweeting"
vggsound_00,0RxqOTKPf3M_30.png,0RxqOTKPf3M_000030.wav,"bird chirping, tweeting"
vggsound_00,0ge-wKTSBnE_20.png,0ge-wKTSBnE_000020.wav,"bird chirping, tweeting"
vggsound_02,4zXyyac2zR4_153.png,4zXyyac2zR4_000153.wav,"bird chirping, tweeting"
vggsound_00,1H6sOay0DWw_30.png,1H6sOay0DWw_000030.wav,"bird chirping, tweeting"
vggsound_00,1QWd2fVos8s_104.png,1QWd2fVos8s_000104.wav,"bird chirping, tweeting"
vggsound_02,4sXg1Uq8gPc_390.png,4sXg1Uq8gPc_000390.wav,"bird chirping, tweeting"
vggsound_00,0ahhxNdzxJo_10.png,0ahhxNdzxJo_000010.wav,"bird chirping, tweeting"
vggsound_02,4Ruk56DiQj8_30.png,4Ruk56DiQj8_000030.wav,"bird chirping, tweeting"
vggsound_02,4rIzM457KnM_172.png,4rIzM457KnM_000172.wav,"bird chirping, tweeting"
vggsound_02,4qaiLMEce6Y_25.png,4qaiLMEce6Y_000025.wav,"bird chirping, tweeting"
vggsound_02,4oNMRGGEGfM_27.png,4oNMRGGEGfM_000027.wav,"bird chirping, tweeting"
vggsound_02,4nhmvjZHhg8_30.png,4nhmvjZHhg8_000030.wav,"bird chirping, tweeting"
vggsound_00,0C-5reSgR2w_20.png,0C-5reSgR2w_000020.wav,"bird chirping, tweeting"
vggsound_00,0CTgEP0SIVg_10.png,0CTgEP0SIVg_000010.wav,"bird chirping, tweeting"
vggsound_02,4EIIFgEuNhc_40.png,4EIIFgEuNhc_000040.wav,"bird chirping, tweeting"
vggsound_00,0dpVZAeYU2E_90.png,0dpVZAeYU2E_000090.wav,"bird chirping, tweeting"
vggsound_02,4akwLXNv5ZM_394.png,4akwLXNv5ZM_000394.wav,"bird chirping, tweeting"
vggsound_00,1V65GzuCqaw_30.png,1V65GzuCqaw_000030.wav,"bird chirping, tweeting"
vggsound_00,1Uj_ulATth0_360.png,1Uj_ulATth0_000360.wav,"bird chirping, tweeting"
vggsound_00,1RhCZdabo4k_30.png,1RhCZdabo4k_000030.wav,"bird chirping, tweeting"
vggsound_00,1LY5-RLywME_30.png,1LY5-RLywME_000030.wav,"bird chirping, tweeting"
vggsound_00,09wyzo6kyF8_74.png,09wyzo6kyF8_000074.wav,"bird chirping, tweeting"
vggsound_00,w9OfpoUyiI_230.png,w9OfpoUyiI_000230.wav,"bird chirping, tweeting"
vggsound_00,Hir7qkrFVY_0.png,Hir7qkrFVY_000000.wav,"bird chirping, tweeting"
vggsound_04,A_Vcl28fci4_40.png,A_Vcl28fci4_000040.wav,"bird chirping, tweeting"
vggsound_02,6OhTUH5Ly9E_30.png,6OhTUH5Ly9E_000030.wav,"bird chirping, tweeting"
vggsound_00,HMmNXcZe1I_53.png,HMmNXcZe1I_000053.wav,"bird chirping, tweeting"
vggsound_02,6_59rMcE0os_10.png,6_59rMcE0os_000010.wav,"bird chirping, tweeting"
vggsound_00,gXbU1fHFoc_140.png,gXbU1fHFoc_000140.wav,"bird chirping, tweeting"
vggsound_00,jPDIe-IeVw_100.png,jPDIe-IeVw_000100.wav,"bird chirping, tweeting"
vggsound_04,A2tHKMEnRuw_30.png,A2tHKMEnRuw_000030.wav,"bird chirping, tweeting"
vggsound_04,B4R_7B2l9ZU_74.png,B4R_7B2l9ZU_000074.wav,"bird chirping, tweeting"
vggsound_02,6nUBZr30yco_110.png,6nUBZr30yco_000110.wav,"bird chirping, tweeting"
vggsound_00,grrFz0HeME_90.png,grrFz0HeME_000090.wav,"bird chirping, tweeting"
vggsound_04,B9s7xhvx3po_200.png,B9s7xhvx3po_000200.wav,"bird chirping, tweeting"
vggsound_00,gKy8P-N5aY_70.png,gKy8P-N5aY_000070.wav,"bird chirping, tweeting"
vggsound_04,AYDgPiRzqHE_20.png,AYDgPiRzqHE_000020.wav,"bird chirping, tweeting"
vggsound_04,AyHdhMayfYg_10.png,AyHdhMayfYg_000010.wav,"bird chirping, tweeting"
vggsound_00,ag2m3fHOzs_10.png,ag2m3fHOzs_000010.wav,"bird chirping, tweeting"
vggsound_00,dWlxtczn7E_60.png,dWlxtczn7E_000060.wav,"bird chirping, tweeting"
vggsound_04,AeEpG2NSlaM_93.png,AeEpG2NSlaM_000093.wav,"bird chirping, tweeting"
vggsound_04,A6YGeMNtwBA_124.png,A6YGeMNtwBA_000124.wav,"bird chirping, tweeting"
vggsound_00,aUbQi149eE_80.png,aUbQi149eE_000080.wav,"bird chirping, tweeting"
vggsound_02,6wqcni74cM4_13.png,6wqcni74cM4_000013.wav,"bird chirping, tweeting"
vggsound_00,Lei1usDQio_20.png,Lei1usDQio_000020.wav,"bird chirping, tweeting"
vggsound_00,MIIsQQJO2o_30.png,MIIsQQJO2o_000030.wav,"bird chirping, tweeting"
vggsound_02,5CZFkjU1IkM_122.png,5CZFkjU1IkM_000122.wav,bird squawking
vggsound_00,0HGZIQpcIGc_64.png,0HGZIQpcIGc_000064.wav,bird squawking
vggsound_02,4aTMef_vDxE_0.png,4aTMef_vDxE_000000.wav,bird squawking
vggsound_00,1EzrXW59irA_0.png,1EzrXW59irA_000000.wav,bird squawking
vggsound_00,0NQwdcBXaVI_13.png,0NQwdcBXaVI_000013.wav,bird squawking
vggsound_00,AvTGh7DiLI_52.png,AvTGh7DiLI_000052.wav,bird squawking
vggsound_02,4ENNzjy8QjU_77.png,4ENNzjy8QjU_000077.wav,bird squawking
vggsound_04,AKa0aj31rFY_8.png,AKa0aj31rFY_000008.wav,bird squawking
vggsound_02,4Owj52XhoxI_13.png,4Owj52XhoxI_000013.wav,bird squawking
vggsound_00,bxI3HLANw0_16.png,bxI3HLANw0_000016.wav,bird squawking
vggsound_00,18PLoJDIvIQ_110.png,18PLoJDIvIQ_000110.wav,bird squawking
vggsound_02,5iEbFJkG6Xg_557.png,5iEbFJkG6Xg_000557.wav,bird squawking
vggsound_02,4k74Cvw2rLU_160.png,4k74Cvw2rLU_000160.wav,bird squawking
vggsound_00,12T-9dLEbY8_20.png,12T-9dLEbY8_000020.wav,bird squawking
vggsound_00,M7ZNV6gLo0_310.png,M7ZNV6gLo0_000310.wav,bird squawking
vggsound_00,0pYpyy1VXdM_80.png,0pYpyy1VXdM_000080.wav,bird squawking
vggsound_04,B53MCaYoKo4_37.png,B53MCaYoKo4_000037.wav,bird squawking
vggsound_02,5xsxUFxg074_32.png,5xsxUFxg074_000032.wav,bird squawking
vggsound_00,PFrEXbJmMU_14.png,PFrEXbJmMU_000014.wav,bird squawking
vggsound_00,uTMH1SQUpw_4.png,uTMH1SQUpw_000004.wav,bird squawking
vggsound_02,6g79EQ928e4_93.png,6g79EQ928e4_000093.wav,bird squawking
vggsound_00,0xU8tO1TQ2Q_105.png,0xU8tO1TQ2Q_000105.wav,bird squawking
vggsound_02,65phiY5Wbqw_90.png,65phiY5Wbqw_000090.wav,bird wings flapping
vggsound_00,Pxb9UCVDTg_360.png,Pxb9UCVDTg_000360.wav,bird wings flapping
vggsound_04,BADTubaKbrE_220.png,BADTubaKbrE_000220.wav,bird wings flapping
vggsound_02,52ao_3xM57Q_80.png,52ao_3xM57Q_000080.wav,bird wings flapping
vggsound_04,A8L0mC1_Geg_400.png,A8L0mC1_Geg_000400.wav,bird wings flapping
vggsound_02,5sA7rv6-tjE_340.png,5sA7rv6-tjE_000340.wav,bird wings flapping
vggsound_00,QuQ17smxoI_90.png,QuQ17smxoI_000090.wav,bird wings flapping
vggsound_02,6H6NcNIc80g_50.png,6H6NcNIc80g_000050.wav,bird wings flapping
vggsound_04,B-6GFWkeok8_137.png,B-6GFWkeok8_000137.wav,bird wings flapping
vggsound_00,UQXuZfbFY_44.png,UQXuZfbFY_000044.wav,bird wings flapping
vggsound_02,6Ehxmmlz8NE_10.png,6Ehxmmlz8NE_000010.wav,bird wings flapping
vggsound_04,AzGflMgKULY_80.png,AzGflMgKULY_000080.wav,bird wings flapping
vggsound_02,6mK7dO33l04_150.png,6mK7dO33l04_000150.wav,bird wings flapping
vggsound_00,0ZYW2yXKp8_22.png,0ZYW2yXKp8_000022.wav,bird wings flapping
vggsound_02,5gTnFcENcxk_120.png,5gTnFcENcxk_000120.wav,bird wings flapping
vggsound_00,dJIro7WeqQ_10.png,dJIro7WeqQ_000010.wav,bird wings flapping
vggsound_00,1DcHGY78gSI_110.png,1DcHGY78gSI_000110.wav,bird wings flapping
vggsound_00,1D6UsaTflJ8_60.png,1D6UsaTflJ8_000060.wav,bird wings flapping
vggsound_02,6uR7si_snVQ_30.png,6uR7si_snVQ_000030.wav,bird wings flapping
vggsound_04,AORRjClSmfw_26.png,AORRjClSmfw_000026.wav,chicken crowing
vggsound_02,49hqgCiJ44w_50.png,49hqgCiJ44w_000050.wav,chicken crowing
vggsound_02,4eRPBeJ7tlY_0.png,4eRPBeJ7tlY_000000.wav,chicken crowing
vggsound_04,ANjYA_ok2hI_9.png,ANjYA_ok2hI_000009.wav,chicken crowing
vggsound_04,AmLZJvMO2Xw_18.png,AmLZJvMO2Xw_000018.wav,chicken crowing
vggsound_02,4B5oNZxGQjQ_3.png,4B5oNZxGQjQ_000003.wav,chicken crowing
vggsound_00,0upP8cF_LY0_17.png,0upP8cF_LY0_000017.wav,chicken crowing
vggsound_02,4CVdbEcEaJk_10.png,4CVdbEcEaJk_000010.wav,chicken crowing
vggsound_04,BBPI-CSQQpY_30.png,BBPI-CSQQpY_000030.wav,chicken crowing
vggsound_04,B9ZQfpwK--8_50.png,B9ZQfpwK--8_000050.wav,chicken crowing
vggsound_04,APoohNMTR1U_20.png,APoohNMTR1U_000020.wav,chicken crowing
vggsound_00,14XML4NbS38_5.png,14XML4NbS38_000005.wav,chicken crowing
vggsound_00,11ruZHgyTKM_30.png,11ruZHgyTKM_000030.wav,chicken crowing
vggsound_00,17L2VkXtcQ0_30.png,17L2VkXtcQ0_000030.wav,chicken crowing
vggsound_04,B-5-z_JPHM0_200.png,B-5-z_JPHM0_000200.wav,chicken crowing
vggsound_04,B0vGyJRUfkU_6.png,B0vGyJRUfkU_000006.wav,chicken crowing
vggsound_00,1-T4A6yQDE0_67.png,1-T4A6yQDE0_000067.wav,chicken crowing
vggsound_02,4IFl3EnMxxI_91.png,4IFl3EnMxxI_000091.wav,chicken crowing
vggsound_00,0_I6B2Z0rE4_54.png,0_I6B2Z0rE4_000054.wav,chicken crowing
vggsound_04,B2P716WAO4o_0.png,B2P716WAO4o_000000.wav,chicken crowing
vggsound_04,AZyjf5yVOiM_10.png,AZyjf5yVOiM_000010.wav,chicken crowing
vggsound_04,AYRIUoPVlKo_40.png,AYRIUoPVlKo_000040.wav,chicken crowing
vggsound_00,0YLUmiMFWx4_19.png,0YLUmiMFWx4_000019.wav,chicken crowing
vggsound_04,AYGWs42G2UQ_10.png,AYGWs42G2UQ_000010.wav,chicken crowing
vggsound_04,AWcZq1PRcII_20.png,AWcZq1PRcII_000020.wav,chicken crowing
vggsound_04,AUG9XJrYopM_0.png,AUG9XJrYopM_000000.wav,chicken crowing
vggsound_00,1MDP9gGy2y8_0.png,1MDP9gGy2y8_000000.wav,chicken crowing
vggsound_04,AUfDTp6ADrk_70.png,AUfDTp6ADrk_000070.wav,chicken crowing
vggsound_04,AOSVHoRTyC4_30.png,AOSVHoRTyC4_000030.wav,chicken crowing
vggsound_02,6bWaHsoPxAM_10.png,6bWaHsoPxAM_000010.wav,chicken crowing
vggsound_02,4UYE2RXZXXE_10.png,4UYE2RXZXXE_000010.wav,chicken crowing
vggsound_02,4Kbj5xnJlUU_0.png,4Kbj5xnJlUU_000000.wav,chicken crowing
vggsound_02,6zWVhxZnmtI_90.png,6zWVhxZnmtI_000090.wav,chicken crowing
vggsound_02,5O4gktY7RKE_180.png,5O4gktY7RKE_000180.wav,chicken crowing
vggsound_02,5oaWb-QV0jo_15.png,5oaWb-QV0jo_000015.wav,chicken crowing
vggsound_02,6yAEiN45E8A_6.png,6yAEiN45E8A_000006.wav,chicken crowing
vggsound_02,5RcqrYtpqYU_135.png,5RcqrYtpqYU_000135.wav,chicken crowing
vggsound_02,5s340k9Hbfg_99.png,5s340k9Hbfg_000099.wav,chicken crowing
vggsound_02,6vfrTvRKSvg_40.png,6vfrTvRKSvg_000040.wav,chicken crowing
vggsound_00,0U6ebFYFPjk_30.png,0U6ebFYFPjk_000030.wav,chicken crowing
vggsound_02,6SOCAZFaP2g_33.png,6SOCAZFaP2g_000033.wav,chicken crowing
vggsound_02,5vvINhReuXk_50.png,5vvINhReuXk_000050.wav,chicken crowing
vggsound_02,5XhVzviHgMI_30.png,5XhVzviHgMI_000030.wav,chicken crowing
vggsound_02,5MZdao1S_3Y_20.png,5MZdao1S_3Y_000020.wav,chicken crowing
vggsound_02,5yJ6L5GszsM_10.png,5yJ6L5GszsM_000010.wav,chicken crowing
vggsound_02,6OFDugcFz6o_22.png,6OFDugcFz6o_000022.wav,chicken crowing
vggsound_02,636KEGs1EIc_120.png,636KEGs1EIc_000120.wav,chicken crowing
vggsound_02,6kNyKHHbQUQ_30.png,6kNyKHHbQUQ_000030.wav,chicken crowing
vggsound_02,67usg41NhNw_4.png,67usg41NhNw_000004.wav,chicken crowing
vggsound_02,68QMC4wYnQQ_65.png,68QMC4wYnQQ_000065.wav,chicken crowing
vggsound_02,6jsrzHghu3s_0.png,6jsrzHghu3s_000000.wav,chicken crowing
vggsound_02,69gaY3dCWoI_50.png,69gaY3dCWoI_000050.wav,chicken crowing
vggsound_02,6JjiUUcl7Ms_25.png,6JjiUUcl7Ms_000025.wav,chicken crowing
vggsound_02,6jeKcfkacNA_15.png,6jeKcfkacNA_000015.wav,chicken crowing
vggsound_02,6dcZ3e9MwbQ_29.png,6dcZ3e9MwbQ_000029.wav,chicken crowing
vggsound_02,6BdoMhUtcPQ_30.png,6BdoMhUtcPQ_000030.wav,chicken crowing
vggsound_02,6-Lmux2v2g4_0.png,6-Lmux2v2g4_000000.wav,chicken crowing
vggsound_02,5jRHJtBf9mI_2.png,5jRHJtBf9mI_000002.wav,chicken crowing
vggsound_04,A2I33ozei1k_30.png,A2I33ozei1k_000030.wav,chicken crowing
vggsound_02,5g8e1PDfWIs_60.png,5g8e1PDfWIs_000060.wav,chicken crowing
vggsound_04,Al0WQfEUdYI_50.png,Al0WQfEUdYI_000050.wav,chicken crowing
vggsound_04,Ah204gfnevk_10.png,Ah204gfnevk_000010.wav,chicken crowing
vggsound_04,AGC68JUEtAY_30.png,AGC68JUEtAY_000030.wav,chicken crowing
vggsound_02,4SlSeLr2Zw8_9.png,4SlSeLr2Zw8_000009.wav,chicken crowing
vggsound_02,4sodha2P-c4_27.png,4sodha2P-c4_000027.wav,chicken crowing
vggsound_04,AFzAVij-69o_130.png,AFzAVij-69o_000130.wav,chicken crowing
vggsound_04,AfgsKOrC4-o_27.png,AfgsKOrC4-o_000027.wav,chicken crowing
vggsound_02,4ursgQETEJQ_20.png,4ursgQETEJQ_000020.wav,chicken crowing
vggsound_02,4UUbBtYLt0s_400.png,4UUbBtYLt0s_000400.wav,chicken crowing
vggsound_02,4uVzgXlMLzo_80.png,4uVzgXlMLzo_000080.wav,chicken crowing
vggsound_02,4WGJEeXdJK0_30.png,4WGJEeXdJK0_000030.wav,chicken crowing
vggsound_02,4Ztwb4nYEwA_30.png,4Ztwb4nYEwA_000030.wav,chicken crowing
vggsound_04,AdGuhQxBuqE_17.png,AdGuhQxBuqE_000017.wav,chicken crowing
vggsound_04,AblG9fJPedM_25.png,AblG9fJPedM_000025.wav,chicken crowing
vggsound_02,5-FM0mCYups_3.png,5-FM0mCYups_000003.wav,chicken crowing
vggsound_02,5-SAIt0_Ji0_4.png,5-SAIt0_Ji0_000004.wav,chicken crowing
vggsound_02,53JV0FqhqTY_3.png,53JV0FqhqTY_000003.wav,chicken crowing
vggsound_02,55b4KDqVhx0_30.png,55b4KDqVhx0_000030.wav,chicken crowing
vggsound_02,56iMVyneo_I_120.png,56iMVyneo_I_000120.wav,chicken crowing
vggsound_02,5AQeLzD8Dhk_0.png,5AQeLzD8Dhk_000000.wav,chicken crowing
vggsound_04,A6GuZLAVqbI_110.png,A6GuZLAVqbI_000110.wav,chicken crowing
vggsound_04,A58nnmnhfUo_1.png,A58nnmnhfUo_000001.wav,chicken crowing
vggsound_04,A5-rcriW6_4_0.png,A5-rcriW6_4_000000.wav,chicken crowing
vggsound_02,5B7vDvZSEdw_19.png,5B7vDvZSEdw_000019.wav,chicken crowing
vggsound_02,5bjUJxDdUnE_220.png,5bjUJxDdUnE_000220.wav,chicken crowing
vggsound_02,4jDqaqqvLVQ_30.png,4jDqaqqvLVQ_000030.wav,chicken crowing
vggsound_00,0TBt0al3ITY_30.png,0TBt0al3ITY_000030.wav,chicken crowing
vggsound_04,BDMv6AOI5jY_175.png,BDMv6AOI5jY_000175.wav,chicken crowing
vggsound_00,JJmkQYZA-4_20.png,JJmkQYZA-4_000020.wav,chicken crowing
vggsound_00,0Rpw7o2B0UQ_2.png,0Rpw7o2B0UQ_000002.wav,chicken crowing
vggsound_00,gp5kXfvW5I_340.png,gp5kXfvW5I_000340.wav,chicken crowing
vggsound_00,0b5pY41n1XI_3.png,0b5pY41n1XI_000003.wav,chicken crowing
vggsound_00,07tE4aqjZuE_30.png,07tE4aqjZuE_000030.wav,chicken crowing
vggsound_00,Glsd1Kxlvg_30.png,Glsd1Kxlvg_000030.wav,chicken crowing
vggsound_00,pLNYFSIves_30.png,pLNYFSIves_000030.wav,chicken crowing
vggsound_00,raITF50hN0_180.png,raITF50hN0_000180.wav,chicken crowing
vggsound_00,0F0YvdKcUu0_40.png,0F0YvdKcUu0_000040.wav,chicken crowing
vggsound_00,A3cOSeUcLM_30.png,A3cOSeUcLM_000030.wav,chicken crowing
vggsound_00,FLEmLBKkNg_10.png,FLEmLBKkNg_000010.wav,chicken crowing
vggsound_00,FgIPY7IO8k_15.png,FgIPY7IO8k_000015.wav,chicken crowing
vggsound_00,F8f2UKJSSE_40.png,F8f2UKJSSE_000040.wav,chicken crowing
vggsound_00,0fL9V_y32aA_19.png,0fL9V_y32aA_000019.wav,chicken crowing
vggsound_00,U3oyhpebSs_50.png,U3oyhpebSs_000050.wav,chicken crowing
vggsound_00,0G0tdsD5MFo_300.png,0G0tdsD5MFo_000300.wav,chicken crowing
vggsound_00,0GHQO8k2htg_0.png,0GHQO8k2htg_000000.wav,chicken crowing
vggsound_00,uvVa3z00rw_10.png,uvVa3z00rw_000010.wav,chicken crowing
vggsound_00,3ihfHTdJSI_110.png,3ihfHTdJSI_000110.wav,chicken crowing
vggsound_00,0E5iHTLtYWg_26.png,0E5iHTLtYWg_000026.wav,chicken crowing
vggsound_00,0qlT_eblMAU_80.png,0qlT_eblMAU_000080.wav,chicken crowing
vggsound_00,1QUpHlvDM4_0.png,1QUpHlvDM4_000000.wav,chicken crowing
vggsound_00,02UahUjIv5A_24.png,02UahUjIv5A_000024.wav,chicken crowing
vggsound_00,JflnolHaIw_60.png,JflnolHaIw_000060.wav,chicken crowing
vggsound_00,liObUHIFrs_30.png,liObUHIFrs_000030.wav,chicken crowing
vggsound_00,00SPuXJ0ri0_77.png,00SPuXJ0ri0_000077.wav,chicken crowing
vggsound_00,0s1uXHl5_8k_30.png,0s1uXHl5_8k_000030.wav,chicken crowing
vggsound_00,0ddWYr_zQ1E_380.png,0ddWYr_zQ1E_000380.wav,chicken crowing
vggsound_00,0c3075b7TJU_30.png,0c3075b7TJU_000030.wav,chicken crowing
vggsound_00,M9But-Hb_A_1.png,M9But-Hb_A_000001.wav,crow cawing
vggsound_00,0C933p8gxV0_133.png,0C933p8gxV0_000133.wav,crow cawing
vggsound_00,rU5ToWaaNo_7.png,rU5ToWaaNo_000007.wav,crow cawing
vggsound_00,1L4m4IIRjqM_36.png,1L4m4IIRjqM_000036.wav,crow cawing
vggsound_00,1K4Na7vHsyc_105.png,1K4Na7vHsyc_000105.wav,crow cawing
vggsound_02,6ND_4qypQ1k_0.png,6ND_4qypQ1k_000000.wav,crow cawing
vggsound_00,0aGWaUeZJHw_0.png,0aGWaUeZJHw_000000.wav,crow cawing
vggsound_00,JC9g19P-vU_2.png,JC9g19P-vU_000002.wav,crow cawing
vggsound_02,61-TmMwRIMA_41.png,61-TmMwRIMA_000041.wav,crow cawing
vggsound_02,4j2scmsFwIc_28.png,4j2scmsFwIc_000028.wav,crow cawing
vggsound_02,6rDbsJXXIn0_24.png,6rDbsJXXIn0_000024.wav,crow cawing
vggsound_02,4UkvgEC8Qyc_126.png,4UkvgEC8Qyc_000126.wav,crow cawing
vggsound_00,DMGengzmu0_1.png,DMGengzmu0_000001.wav,crow cawing
vggsound_02,65cECSnCWvc_111.png,65cECSnCWvc_000111.wav,crow cawing
vggsound_04,Ac9QGN4g4hg_26.png,Ac9QGN4g4hg_000026.wav,crow cawing
vggsound_00,G57TpNZ1hg_445.png,G57TpNZ1hg_000445.wav,crow cawing
vggsound_00,mf_OVEWYS0_16.png,mf_OVEWYS0_000016.wav,crow cawing
vggsound_02,6YY81aszUTI_30.png,6YY81aszUTI_000030.wav,crow cawing
vggsound_00,0EF2g914rG0_1.png,0EF2g914rG0_000001.wav,crow cawing
vggsound_00,mXdhaci_C4_28.png,mXdhaci_C4_000028.wav,crow cawing
vggsound_02,6bet__QZKXE_0.png,6bet__QZKXE_000000.wav,crow cawing
vggsound_02,4MRvNpPsJeg_22.png,4MRvNpPsJeg_000022.wav,crow cawing
vggsound_02,4pKWWCDsvmk_28.png,4pKWWCDsvmk_000028.wav,crow cawing
